,0,1,2,3
0,-0.9607804007270477,-0.011828292160683063,-1.8433900828175243,-0.7145887834134342
1,-1.1930451763400471,-0.4257713019794128,-1.325931000682278,0.22451123443669274
2,-0.6242967882231664,0.3932534075573134,1.432866860157158,-0.013952492165445607
3,1.6268517481245557,0.30563325914886397,-0.863168802827916,-0.009392510607140973
4,0.8468032141562505,1.6009694969879624,2.2298417597492004,-0.022883398095673052
5,-0.45670975829982063,1.5430432037120518,-0.014531335764257313,-0.9732764923129905
6,-1.6026342290968254,-1.6580208518602542,1.0711077257272352,1.210076141203759
7,0.9080762083142155,2.4700148495664673,1.734794638199142,-1.046859411618052
8,-0.2982883226714236,1.236315635903958,0.32453839238590027,-2.0968167543877008
9,2.7849005233254585,-0.4079725359808392,-0.5615090652572936,-0.5914734784363819
